4500,5.05469,12.6384,6.83574,57822.0,312.0,12.6384,6.83574,1.0,
4600,5.00299,12.5177,6.78823,57822.0,312.0,12.5177,6.78823,1.0,
4700,4.95073,12.3939,6.73943,57822.0,312.0,12.3939,6.73943,1.0,
4800,4.89783,12.2664,6.68912,57822.0,312.0,12.2664,6.68912,1.0,
4900,4.84422,12.1347,6.6371,57822.0,312.0,12.1347,6.6371,1.0,
5000,4.78983,11.998,6.58313,57822.0,312.0,11.998,6.58313,1.0,
5100,4.7346,11.8558,6.52702,57822.0,312.0,11.8558,6.52702,1.0,
5200,4.67844,11.7074,6.46855,57822.0,312.0,11.7074,6.46855,1.0,
5300,4.62129,11.5523,6.40749,57822.0,312.0,11.5523,6.40749,1.0,
5400,4.56307,11.3897,6.34365,57822.0,312.0,11.3897,6.34365,1.0,
5500,4.50372,11.2192,6.2768,57822.0,312.0,11.2192,6.2768,1.0,
5600,4.44317,11.04,6.20673,57822.0,312.0,11.04,6.20673,1.0,
5600,4.44316,11.04,6.20672,57822.0,312.0,11.04,6.20672,1.0,
5650,4.41241,10.8853,6.06124,57822.0,312.0,10.8853,6.06124,1.0,
5701,4.38071,10.7274,5.91294,57822.0,312.0,10.7274,5.91294,1.0,
5701,3.99214,10.2185,5.50452,57822.0,143.0,10.2185,5.50452,1.0,
5736,3.98399,10.1645,5.47775,57822.0,143.0,10.1645,5.47775,1.0,
5771,3.97584,10.1105,5.45097,57822.0,143.0,10.1105,5.45097,1.0,
5771,3.97584,10.1105,5.45097,57822.0,143.0,10.1105,5.45097,1.0,
5821,3.91282,9.85588,5.30682,57822.0,143.0,9.85588,5.30682,1.0,
5871,3.8498,9.60122,5.16268,57822.0,143.0,9.60122,5.16268,1.0,
5921,3.78678,9.34655,5.01854,57822.0,143.0,9.34655,5.01854,1.0,
5971,3.72378,9.09193,4.87442,57822.0,143.0,9.09193,4.87442,1.0,
5971,3.54325,8.86489,4.71364,57822.0,143.0,8.86489,4.71364,1.0,
6016,3.51639,8.77848,4.68252,57822.0,143.0,8.77848,4.68252,1.0,
6061,3.48951,8.69204,4.65139,57822.0,143.0,8.69204,4.65139,1.0,
6106,3.46264,8.60561,4.62027,57822.0,143.0,8.60561,4.62027,1.0,
6151,3.43578,8.5192,4.58914,57822.0,143.0,8.5192,4.58914,1.0,
6151,3.3595,7.7293,4.34748,57822.0,80.0,7.97975,4.34277,0.97654,
6171,3.36167,7.7523,4.34297,57822.0,80.0,7.9938,4.36033,0.96877,
6191,3.36384,7.77531,4.33846,57822.0,80.0,8.00786,4.3779,0.96099,
6211,3.36602,7.79831,4.33395,57822.0,80.0,8.02192,4.39547,0.95321,
6231,3.36819,7.82132,4.32943,57822.0,80.0,8.03598,4.41304,0.94543,
6251,3.37036,7.84432,4.32492,57822.0,80.0,8.05004,4.43061,0.93765,
6271,3.37254,7.86732,4.32041,57822.0,80.0,8.0641,4.44818,0.92987,
6291,3.37471,7.89031,4.3159,57822.0,80.0,8.07815,4.46574,0.92210,
6291,3.37471,7.94982,4.39645,57822.0,600.0,8.14037,4.54911,0.92209,
6311,3.37688,7.97251,4.39186,57822.0,600.0,8.1548,4.567,0.91432,
6331,3.37906,7.99522,4.38726,57822.0,600.0,8.16924,4.5849,0.90654,
6346.6,3.38076,8.01295,4.38368,57822.0,600.0,8.18051,4.59887,0.90047,
6346.6,2.9,6.79151,3.88904,57822.0,600.0,6.79151,3.88904,1.00000,
6356,2.9,6.79151,3.88904,57822.0,600.0,6.79151,3.88904,1.00000,
6356,2.6,5.79328,3.19101,57822.0,600.0,5.79328,3.19101,1.00000,
6368,2.6,5.79328,3.19101,57822.0,600.0,5.79328,3.19101,1.00000,
6368,1.02,1.44996,0,57822.0,0.,1.44996,0,1.00000,
6371,1.02,1.44996,0,57822.0,0.,1.44996,0,1.00000,
